ProgrammeCoursesID,Programme code,Study Year,Academic Year,Course,Course Type
4351,10071,1.0,2018-2019,1038,elective
4352,10071,1.0,2018-2019,1010,elective
4353,10071,1.0,2019-2020,1289,compulsory
4354,10071,1.0,2019-2020,1089,compulsory
4355,10071,1.0,2019-2020,1124,compulsory-elective
4356,10071,1.0,2019-2020,1100,compulsory-elective
4357,10071,1.0,2019-2020,1068,compulsory-elective
4358,10071,1.0,2019-2020,1296,elective
4359,10071,1.0,2019-2020,1216,elective
4360,10071,1.0,2019-2020,1215,elective
4361,10071,1.0,2019-2020,1211,elective
4362,10071,1.0,2019-2020,1137,elective
4363,10071,1.0,2019-2020,1094,elective
4364,10071,1.0,2020-2021,1267,compulsory
4365,10071,1.0,2020-2021,1107,compulsory
4366,10071,1.0,2020-2021,1277,compulsory-elective
4367,10071,1.0,2020-2021,1273,compulsory-elective
4368,10071,1.0,2020-2021,1104,compulsory-elective
4369,10071,1.0,2020-2021,1008,compulsory-elective
4370,10071,1.0,2020-2021,1278,elective
4371,10071,1.0,2020-2021,1268,elective
4372,10071,1.0,2020-2021,1134,elective
4373,10071,1.0,2020-2021,1084,elective
4374,10071,1.0,2020-2021,1074,elective
4375,10071,1.0,2020-2021,1043,elective
4376,10071,1.0,2021-2022,1258,compulsory
4377,10071,1.0,2021-2022,1204,compulsory-elective
4378,10071,1.0,2021-2022,1160,compulsory-elective
4379,10071,1.0,2021-2022,1090,compulsory-elective
4380,10071,1.0,2021-2022,1284,elective
4381,10071,1.0,2021-2022,1269,elective
4382,10071,1.0,2021-2022,1168,elective
4383,10071,1.0,2021-2022,1153,elective
4384,10071,1.0,2021-2022,1143,elective
4385,10071,1.0,2021-2022,1072,elective
4386,10071,1.0,2022-2023,1057,compulsory
4387,10071,1.0,2022-2023,1176,compulsory-elective
4388,10071,1.0,2022-2023,1109,compulsory-elective
4389,10071,1.0,2022-2023,1076,compulsory-elective
4390,10071,1.0,2022-2023,1242,elective
4391,10071,1.0,2022-2023,1210,elective
4392,10071,1.0,2022-2023,1160,elective
4393,10071,1.0,2022-2023,1108,elective
4394,10071,1.0,2022-2023,1083,elective
4395,10071,1.0,2023-2024,1107,compulsory
4396,10071,1.0,2023-2024,1168,compulsory-elective
4397,10071,1.0,2023-2024,1154,compulsory-elective
4398,10071,1.0,2023-2024,1125,compulsory-elective
4399,10071,1.0,2023-2024,1104,compulsory-elective
4400,10071,1.0,2023-2024,1299,elective
4401,10071,1.0,2023-2024,1297,elective
4402,10071,1.0,2023-2024,1294,elective
4403,10071,1.0,2023-2024,1127,elective
4404,10071,1.0,2023-2024,1120,elective
4405,10071,2.0,2013-2014,1134,compulsory
4406,10071,2.0,2013-2014,1114,compulsory
4407,10071,2.0,2013-2014,1279,compulsory-elective
4408,10071,2.0,2013-2014,1190,compulsory-elective
4409,10071,2.0,2013-2014,1116,compulsory-elective
4410,10071,2.0,2013-2014,1269,elective
4411,10071,2.0,2013-2014,1206,elective
4412,10071,2.0,2013-2014,1154,elective
4413,10071,2.0,2013-2014,1041,elective
4414,10071,2.0,2014-2015,1201,compulsory
4415,10071,2.0,2014-2015,1023,compulsory
4416,10071,2.0,2014-2015,1280,compulsory-elective
4417,10071,2.0,2014-2015,1230,compulsory-elective
4418,10071,2.0,2014-2015,1208,compulsory-elective
4419,10071,2.0,2014-2015,1153,compulsory-elective
4420,10071,2.0,2014-2015,1274,elective
4421,10071,2.0,2014-2015,1238,elective
4422,10071,2.0,2014-2015,1193,elective
4423,10071,2.0,2014-2015,1165,elective
4424,10071,2.0,2014-2015,1065,elective
4425,10071,2.0,2015-2016,1112,compulsory
4426,10071,2.0,2015-2016,1238,compulsory-elective
4427,10071,2.0,2015-2016,1188,compulsory-elective
4428,10071,2.0,2015-2016,1135,compulsory-elective
4429,10071,2.0,2015-2016,1058,compulsory-elective
4430,10071,2.0,2015-2016,1198,elective
4431,10071,2.0,2015-2016,1158,elective
4432,10071,2.0,2015-2016,1100,elective
4433,10071,2.0,2015-2016,1081,elective
4434,10071,2.0,2015-2016,1078,elective
4435,10071,2.0,2016-2017,1267,compulsory
4436,10071,2.0,2016-2017,1064,compulsory
4437,10071,2.0,2016-2017,1291,compulsory-elective
4438,10071,2.0,2016-2017,1277,compulsory-elective
4439,10071,2.0,2016-2017,1212,compulsory-elective
4440,10071,2.0,2016-2017,1123,compulsory-elective
4441,10071,2.0,2016-2017,1220,compulsory-elective
4442,10071,2.0,2016-2017,1165,compulsory-elective
4443,10071,2.0,2016-2017,1077,compulsory-elective
4444,10071,2.0,2016-2017,1056,compulsory-elective
4445,10071,2.0,2017-2018,1282,compulsory
4446,10071,2.0,2017-2018,1089,compulsory
4447,10071,2.0,2017-2018,1297,compulsory-elective
4448,10071,2.0,2017-2018,1248,compulsory-elective
4449,10071,2.0,2017-2018,1227,compulsory-elective
4450,10071,2.0,2017-2018,1037,compulsory-elective
4451,10071,2.0,2017-2018,1296,compulsory-elective
4452,10071,2.0,2017-2018,1266,compulsory-elective
4453,10071,2.0,2017-2018,1201,compulsory-elective
4454,10071,2.0,2017-2018,1011,compulsory-elective
4455,10071,2.0,2018-2019,1178,compulsory
4456,10071,2.0,2018-2019,1033,compulsory
4457,10071,2.0,2018-2019,1258,compulsory-elective
4458,10071,2.0,2018-2019,1096,compulsory-elective
4459,10071,2.0,2018-2019,1065,compulsory-elective
4460,10071,2.0,2018-2019,1263,elective
4461,10071,2.0,2018-2019,1211,elective
4462,10071,2.0,2018-2019,1184,elective
4463,10071,2.0,2018-2019,1173,elective
4464,10071,2.0,2018-2019,1027,elective
4465,10071,2.0,2018-2019,1012,elective
4466,10071,2.0,2019-2020,1080,compulsory
4467,10071,2.0,2019-2020,1032,compulsory
4468,10071,2.0,2019-2020,1282,compulsory-elective
4469,10071,2.0,2019-2020,1124,compulsory-elective
4470,10071,2.0,2019-2020,1083,compulsory-elective
4471,10071,2.0,2019-2020,1026,compulsory-elective
4472,10071,2.0,2019-2020,1297,compulsory-elective
4473,10071,2.0,2019-2020,1152,compulsory-elective
4474,10071,2.0,2019-2020,1028,compulsory-elective
4475,10071,2.0,2019-2020,1006,compulsory-elective
4476,10071,2.0,2020-2021,1046,compulsory
4477,10071,2.0,2020-2021,1271,compulsory-elective
4478,10071,2.0,2020-2021,1201,compulsory-elective
4479,10071,2.0,2020-2021,1258,elective
4480,10071,2.0,2020-2021,1259,elective
4481,10071,2.0,2020-2021,1241,elective
4482,10071,2.0,2020-2021,1038,elective
4483,10071,2.0,2020-2021,1022,elective
4484,10071,2.0,2021-2022,1043,compulsory
4485,10071,2.0,2021-2022,1264,compulsory-elective
4486,10071,2.0,2021-2022,1041,compulsory-elective
4487,10071,2.0,2021-2022,1037,compulsory-elective
4488,10071,2.0,2021-2022,1270,elective
4489,10071,2.0,2021-2022,1254,elective
4490,10071,2.0,2021-2022,1232,elective
4491,10071,2.0,2021-2022,1032,elective
4492,10071,2.0,2022-2023,1177,compulsory
4493,10071,2.0,2022-2023,1262,compulsory-elective
4494,10071,2.0,2022-2023,1242,compulsory-elective
4495,10071,2.0,2022-2023,1104,compulsory-elective
4496,10071,2.0,2022-2023,1263,elective
4497,10071,2.0,2022-2023,1226,elective
4498,10071,2.0,2022-2023,1158,elective
4499,10071,2.0,2022-2023,1037,elective
4500,10071,2.0,2022-2023,1011,elective
4501,10071,2.0,2023-2024,1155,compulsory
4502,10071,2.0,2023-2024,1034,compulsory
4503,10071,2.0,2023-2024,1273,compulsory-elective
4504,10071,2.0,2023-2024,1220,compulsory-elective
4505,10071,2.0,2023-2024,1099,compulsory-elective
4506,10071,2.0,2023-2024,1080,compulsory-elective
4507,10071,2.0,2023-2024,1283,compulsory-elective
4508,10071,2.0,2023-2024,1189,compulsory-elective
4509,10071,2.0,2023-2024,1092,compulsory-elective
4510,10071,2.0,2023-2024,1005,compulsory-elective
4511,10071,3.0,2013-2014,1218,compulsory
4512,10071,3.0,2013-2014,1287,compulsory-elective
4513,10071,3.0,2013-2014,1212,compulsory-elective
4514,10071,3.0,2013-2014,1077,compulsory-elective
4515,10071,3.0,2013-2014,1070,compulsory-elective
4516,10071,3.0,2013-2014,1224,elective
4517,10071,3.0,2013-2014,1153,elective
4518,10071,3.0,2013-2014,1119,elective
4519,10071,3.0,2013-2014,1111,elective
4520,10071,3.0,2013-2014,1086,elective
4521,10071,3.0,2013-2014,1080,elective
4522,10071,3.0,2014-2015,1290,compulsory
4523,10071,3.0,2014-2015,1189,compulsory-elective
4524,10071,3.0,2014-2015,1096,compulsory-elective
4525,10071,3.0,2014-2015,1297,elective
4526,10071,3.0,2014-2015,1174,elective
4527,10071,3.0,2014-2015,1168,elective
4528,10071,3.0,2014-2015,1113,elective
4529,10071,3.0,2014-2015,1053,elective
4530,10071,3.0,2015-2016,1136,compulsory
4531,10071,3.0,2015-2016,1226,compulsory-elective
4532,10071,3.0,2015-2016,1218,compulsory-elective
4533,10071,3.0,2015-2016,1165,compulsory-elective
4534,10071,3.0,2015-2016,1083,compulsory-elective
4535,10071,3.0,2015-2016,1291,elective
4536,10071,3.0,2015-2016,1245,elective
4537,10071,3.0,2015-2016,1158,elective
4538,10071,3.0,2015-2016,1134,elective
4539,10071,3.0,2015-2016,1121,elective
4540,10071,3.0,2015-2016,1112,elective
4541,10071,3.0,2016-2017,1118,compulsory
4542,10071,3.0,2016-2017,1128,compulsory-elective
4543,10071,3.0,2016-2017,1054,compulsory-elective
4544,10071,3.0,2016-2017,1243,elective
4545,10071,3.0,2016-2017,1215,elective
4546,10071,3.0,2016-2017,1061,elective
4547,10071,3.0,2016-2017,1040,elective
4548,10071,3.0,2017-2018,1258,compulsory
4549,10071,3.0,2017-2018,1172,compulsory
4550,10071,3.0,2017-2018,1283,compulsory
4551,10071,3.0,2017-2018,1278,compulsory
4552,10071,3.0,2017-2018,1156,elective
4553,10071,3.0,2017-2018,1107,elective
4554,10071,3.0,2017-2018,1082,elective
4555,10071,3.0,2017-2018,1057,elective
4556,10071,3.0,2017-2018,1036,elective
4557,10071,3.0,2018-2019,1144,compulsory
4558,10071,3.0,2018-2019,1249,compulsory-elective
4559,10071,3.0,2018-2019,1246,compulsory-elective
4560,10071,3.0,2018-2019,1094,compulsory-elective
4561,10071,3.0,2018-2019,1028,compulsory-elective
4562,10071,3.0,2018-2019,1268,elective
4563,10071,3.0,2018-2019,1179,elective
4564,10071,3.0,2018-2019,1170,elective
4565,10071,3.0,2018-2019,1158,elective
4566,10071,3.0,2018-2019,1062,elective
4567,10071,3.0,2019-2020,1194,compulsory
4568,10071,3.0,2019-2020,1250,compulsory-elective
4569,10071,3.0,2019-2020,1241,compulsory-elective
4570,10071,3.0,2019-2020,1222,compulsory-elective
4571,10071,3.0,2019-2020,1159,compulsory-elective
4572,10071,3.0,2019-2020,1259,elective
4573,10071,3.0,2019-2020,1244,elective
4574,10071,3.0,2019-2020,1238,elective
4575,10071,3.0,2019-2020,1203,elective
4576,10071,3.0,2019-2020,1054,elective
4577,10071,3.0,2019-2020,1016,elective
4578,10071,3.0,2020-2021,1206,compulsory
4579,10071,3.0,2020-2021,1004,compulsory
4580,10071,3.0,2020-2021,1268,compulsory-elective
4581,10071,3.0,2020-2021,1193,compulsory-elective
4582,10071,3.0,2020-2021,1141,compulsory-elective
4583,10071,3.0,2020-2021,1028,compulsory-elective
4584,10071,3.0,2020-2021,1235,elective
4585,10071,3.0,2020-2021,1185,elective
4586,10071,3.0,2020-2021,1173,elective
4587,10071,3.0,2020-2021,1103,elective
4588,10071,3.0,2020-2021,1010,elective
4589,10071,3.0,2021-2022,1159,compulsory
4590,10071,3.0,2021-2022,1294,compulsory-elective
4591,10071,3.0,2021-2022,1281,compulsory-elective
4592,10071,3.0,2021-2022,1137,compulsory-elective
4593,10071,3.0,2021-2022,1098,compulsory-elective
4594,10071,3.0,2021-2022,1285,elective
4595,10071,3.0,2021-2022,1223,elective
4596,10071,3.0,2021-2022,1207,elective
4597,10071,3.0,2021-2022,1160,elective
4598,10071,3.0,2021-2022,1104,elective
4599,10071,3.0,2021-2022,1044,elective
4600,10071,3.0,2022-2023,1043,compulsory
4601,10071,3.0,2022-2023,1217,compulsory-elective
4602,10071,3.0,2022-2023,1088,compulsory-elective
4603,10071,3.0,2022-2023,1250,elective
4604,10071,3.0,2022-2023,1222,elective
4605,10071,3.0,2022-2023,1127,elective
4606,10071,3.0,2022-2023,1099,elective
4607,10071,3.0,2022-2023,1092,elective
4608,10071,3.0,2023-2024,1035,compulsory
4609,10071,3.0,2023-2024,1297,compulsory-elective
4610,10071,3.0,2023-2024,1222,compulsory-elective
4611,10071,3.0,2023-2024,1146,compulsory-elective
4612,10071,3.0,2023-2024,1239,elective
4613,10071,3.0,2023-2024,1092,elective
4614,10071,3.0,2023-2024,1088,elective
4615,10071,3.0,2023-2024,1050,elective
4616,10071,3.0,2023-2024,1030,elective
4617,10071,3.0,2023-2024,1014,elective
4618,10072,1.0,2013-2014,1182,compulsory
4619,10072,1.0,2013-2014,1004,compulsory
4620,10072,1.0,2013-2014,1262,compulsory-elective
4621,10072,1.0,2013-2014,1159,compulsory-elective
4622,10072,1.0,2013-2014,1104,compulsory-elective
4623,10072,1.0,2013-2014,1228,elective
4624,10072,1.0,2013-2014,1215,elective
4625,10072,1.0,2013-2014,1191,elective
4626,10072,1.0,2013-2014,1095,elective
4627,10072,1.0,2013-2014,1030,elective
4628,10072,1.0,2014-2015,1272,compulsory
4629,10072,1.0,2014-2015,1088,compulsory
4630,10072,1.0,2014-2015,1227,compulsory
4631,10072,1.0,2014-2015,1146,compulsory
4632,10072,1.0,2014-2015,1242,elective
4633,10072,1.0,2014-2015,1197,elective
4634,10072,1.0,2014-2015,1180,elective
4635,10072,1.0,2014-2015,1148,elective
4636,10072,1.0,2014-2015,1143,elective
4637,10072,1.0,2014-2015,1119,elective
4638,10072,1.0,2015-2016,1140,compulsory
4639,10072,1.0,2015-2016,1136,compulsory
4640,10072,1.0,2015-2016,1262,compulsory-elective
4641,10072,1.0,2015-2016,1252,compulsory-elective
4642,10072,1.0,2015-2016,1160,compulsory-elective
4643,10072,1.0,2015-2016,1072,compulsory-elective
4644,10072,1.0,2015-2016,1268,elective
4645,10072,1.0,2015-2016,1192,elective
4646,10072,1.0,2015-2016,1133,elective
4647,10072,1.0,2015-2016,1104,elective
4648,10072,1.0,2015-2016,1083,elective
4649,10072,1.0,2015-2016,1032,elective
4650,10072,1.0,2016-2017,1107,compulsory
4651,10072,1.0,2016-2017,1030,compulsory
4652,10072,1.0,2016-2017,1114,compulsory
4653,10072,1.0,2016-2017,1090,compulsory
4654,10072,1.0,2016-2017,1239,elective
4655,10072,1.0,2016-2017,1218,elective
4656,10072,1.0,2016-2017,1210,elective
4657,10072,1.0,2016-2017,1132,elective
4658,10072,1.0,2017-2018,1141,compulsory
4659,10072,1.0,2017-2018,1123,compulsory-elective
4660,10072,1.0,2017-2018,1092,compulsory-elective
4661,10072,1.0,2017-2018,1074,compulsory-elective
4662,10072,1.0,2017-2018,1025,compulsory-elective
4663,10072,1.0,2017-2018,1296,elective
4664,10072,1.0,2017-2018,1159,elective
4665,10072,1.0,2017-2018,1151,elective
4666,10072,1.0,2017-2018,1122,elective
4667,10072,1.0,2017-2018,1071,elective
4668,10072,1.0,2017-2018,1031,elective
4669,10072,1.0,2018-2019,1083,compulsory
4670,10072,1.0,2018-2019,1281,compulsory-elective
4671,10072,1.0,2018-2019,1061,compulsory-elective
4672,10072,1.0,2018-2019,1220,elective
4673,10072,1.0,2018-2019,1201,elective
4674,10072,1.0,2018-2019,1199,elective
4675,10072,1.0,2018-2019,1124,elective
4676,10072,1.0,2018-2019,1076,elective
4677,10072,1.0,2018-2019,1056,elective
4678,10072,1.0,2019-2020,1271,compulsory
4679,10072,1.0,2019-2020,1136,compulsory
4680,10072,1.0,2019-2020,1253,compulsory
4681,10072,1.0,2019-2020,1237,compulsory
4682,10072,1.0,2019-2020,1221,elective
4683,10072,1.0,2019-2020,1203,elective
4684,10072,1.0,2019-2020,1086,elective
4685,10072,1.0,2019-2020,1007,elective
4686,10072,1.0,2020-2021,1150,compulsory
4687,10072,1.0,2020-2021,1258,compulsory-elective
4688,10072,1.0,2020-2021,1137,compulsory-elective
4689,10072,1.0,2020-2021,1228,elective
4690,10072,1.0,2020-2021,1226,elective
4691,10072,1.0,2020-2021,1185,elective
4692,10072,1.0,2020-2021,1178,elective
4693,10072,1.0,2021-2022,1232,compulsory
4694,10072,1.0,2021-2022,1068,compulsory
4695,10072,1.0,2021-2022,1282,compulsory-elective
4696,10072,1.0,2021-2022,1160,compulsory-elective
4697,10072,1.0,2021-2022,1032,compulsory-elective
4698,10072,1.0,2021-2022,1022,compulsory-elective
4699,10072,1.0,2021-2022,1286,elective
4700,10072,1.0,2021-2022,1278,elective
4701,10072,1.0,2021-2022,1239,elective
4702,10072,1.0,2021-2022,1212,elective
4703,10072,1.0,2021-2022,1199,elective
4704,10072,1.0,2022-2023,1296,compulsory
4705,10072,1.0,2022-2023,1053,compulsory
4706,10072,1.0,2022-2023,1245,compulsory-elective
4707,10072,1.0,2022-2023,1238,compulsory-elective
4708,10072,1.0,2022-2023,1170,compulsory-elective
4709,10072,1.0,2022-2023,1288,elective
4710,10072,1.0,2022-2023,1246,elective
4711,10072,1.0,2022-2023,1186,elective
4712,10072,1.0,2022-2023,1102,elective
4713,10072,1.0,2022-2023,1093,elective
4714,10072,1.0,2022-2023,1058,elective
4715,10072,1.0,2023-2024,1034,compulsory
4716,10072,1.0,2023-2024,1295,compulsory-elective
4717,10072,1.0,2023-2024,1279,compulsory-elective
4718,10072,1.0,2023-2024,1190,compulsory-elective
4719,10072,1.0,2023-2024,1026,compulsory-elective
4720,10072,1.0,2023-2024,1247,elective
4721,10072,1.0,2023-2024,1194,elective
4722,10072,1.0,2023-2024,1131,elective
4723,10072,1.0,2023-2024,1121,elective
4724,10072,1.0,2023-2024,1051,elective
4725,10072,1.0,2023-2024,1003,elective
4726,10072,2.0,2013-2014,1266,compulsory
4727,10072,2.0,2013-2014,1017,compulsory
4728,10072,2.0,2013-2014,1222,compulsory-elective
4729,10072,2.0,2013-2014,1117,compulsory-elective
4730,10072,2.0,2013-2014,1072,compulsory-elective
4731,10072,2.0,2013-2014,1204,elective
4732,10072,2.0,2013-2014,1137,elective
4733,10072,2.0,2013-2014,1121,elective
4734,10072,2.0,2013-2014,1122,elective
4735,10072,2.0,2013-2014,1113,elective
4736,10072,2.0,2013-2014,1073,elective
4737,10072,2.0,2014-2015,1032,compulsory
4738,10072,2.0,2014-2015,1201,compulsory-elective
4739,10072,2.0,2014-2015,1149,compulsory-elective
4740,10072,2.0,2014-2015,1097,compulsory-elective
4741,10072,2.0,2014-2015,1258,elective
4742,10072,2.0,2014-2015,1214,elective
4743,10072,2.0,2014-2015,1145,elective
4744,10072,2.0,2014-2015,1096,elective
4745,10072,2.0,2015-2016,1153,compulsory
4746,10072,2.0,2015-2016,1290,compulsory-elective
4747,10072,2.0,2015-2016,1270,compulsory-elective
4748,10072,2.0,2015-2016,1152,compulsory-elective
4749,10072,2.0,2015-2016,1095,compulsory-elective
4750,10072,2.0,2015-2016,1177,compulsory-elective
4751,10072,2.0,2015-2016,1114,compulsory-elective
4752,10072,2.0,2015-2016,1059,compulsory-elective
4753,10072,2.0,2015-2016,1025,compulsory-elective
4754,10072,2.0,2016-2017,1290,compulsory
4755,10072,2.0,2016-2017,1123,compulsory-elective
4756,10072,2.0,2016-2017,1049,compulsory-elective
4757,10072,2.0,2016-2017,1030,compulsory-elective
4758,10072,2.0,2016-2017,1214,elective
4759,10072,2.0,2016-2017,1192,elective
4760,10072,2.0,2016-2017,1068,elective
4761,10072,2.0,2016-2017,1038,elective
4762,10072,2.0,2016-2017,1023,elective
4763,10072,2.0,2017-2018,1211,compulsory
4764,10072,2.0,2017-2018,1151,compulsory
4765,10072,2.0,2017-2018,1271,compulsory-elective
4766,10072,2.0,2017-2018,1210,compulsory-elective
4767,10072,2.0,2017-2018,1067,compulsory-elective
4768,10072,2.0,2017-2018,1048,compulsory-elective
4769,10072,2.0,2017-2018,1161,elective
4770,10072,2.0,2017-2018,1134,elective
4771,10072,2.0,2017-2018,1129,elective
4772,10072,2.0,2017-2018,1112,elective
4773,10072,2.0,2017-2018,1004,elective
4774,10072,2.0,2018-2019,1151,compulsory
4775,10072,2.0,2018-2019,1089,compulsory
4776,10072,2.0,2018-2019,1271,compulsory-elective
4777,10072,2.0,2018-2019,1242,compulsory-elective
4778,10072,2.0,2018-2019,1206,compulsory-elective
4779,10072,2.0,2018-2019,1160,compulsory-elective
4780,10072,2.0,2018-2019,1245,elective
4781,10072,2.0,2018-2019,1207,elective
4782,10072,2.0,2018-2019,1197,elective
4783,10072,2.0,2018-2019,1187,elective
4784,10072,2.0,2018-2019,1143,elective
4785,10072,2.0,2018-2019,1124,elective
4786,10072,2.0,2019-2020,1250,compulsory
4787,10072,2.0,2019-2020,1024,compulsory
4788,10072,2.0,2019-2020,1284,compulsory-elective
4789,10072,2.0,2019-2020,1179,compulsory-elective
4790,10072,2.0,2019-2020,1004,compulsory-elective
4791,10072,2.0,2019-2020,1237,elective
4792,10072,2.0,2019-2020,1164,elective
4793,10072,2.0,2019-2020,1153,elective
4794,10072,2.0,2019-2020,1130,elective
4795,10072,2.0,2019-2020,1056,elective
4796,10072,2.0,2019-2020,1037,elective
4797,10072,2.0,2020-2021,1220,compulsory
4798,10072,2.0,2020-2021,1175,compulsory
4799,10072,2.0,2020-2021,1278,compulsory-elective
4800,10072,2.0,2020-2021,1126,compulsory-elective
4801,10072,2.0,2020-2021,1121,compulsory-elective
4802,10072,2.0,2020-2021,1284,elective
4803,10072,2.0,2020-2021,1252,elective
4804,10072,2.0,2020-2021,1123,elective
4805,10072,2.0,2020-2021,1109,elective
4806,10072,2.0,2020-2021,1063,elective
4807,10072,2.0,2020-2021,1046,elective
4808,10072,2.0,2021-2022,1163,compulsory
4809,10072,2.0,2021-2022,1275,compulsory-elective
4810,10072,2.0,2021-2022,1156,compulsory-elective
4811,10072,2.0,2021-2022,1069,compulsory-elective
4812,10072,2.0,2021-2022,1205,elective
4813,10072,2.0,2021-2022,1142,elective
4814,10072,2.0,2021-2022,1101,elective
4815,10072,2.0,2021-2022,1070,elective
4816,10072,2.0,2022-2023,1058,compulsory
4817,10072,2.0,2022-2023,1206,compulsory-elective
4818,10072,2.0,2022-2023,1176,compulsory-elective
4819,10072,2.0,2022-2023,1083,compulsory-elective
4820,10072,2.0,2022-2023,1267,elective
4821,10072,2.0,2022-2023,1181,elective
4822,10072,2.0,2022-2023,1144,elective
4823,10072,2.0,2022-2023,1063,elective
4824,10072,2.0,2022-2023,1019,elective
4825,10072,2.0,2022-2023,1010,elective
4826,10072,2.0,2023-2024,1261,compulsory
4827,10072,2.0,2023-2024,1196,compulsory-elective
4828,10072,2.0,2023-2024,1183,compulsory-elective
4829,10072,2.0,2023-2024,1119,compulsory-elective
4830,10072,2.0,2023-2024,1286,elective
4831,10072,2.0,2023-2024,1185,elective
4832,10072,2.0,2023-2024,1093,elective
4833,10072,2.0,2023-2024,1088,elective
4834,10072,3.0,2013-2014,1240,compulsory
4835,10072,3.0,2013-2014,1138,compulsory-elective
4836,10072,3.0,2013-2014,1118,compulsory-elective
4837,10072,3.0,2013-2014,1260,elective
4838,10072,3.0,2013-2014,1243,elective
4839,10072,3.0,2013-2014,1114,elective
4840,10072,3.0,2013-2014,1045,elective
4841,10072,3.0,2014-2015,1042,compulsory
4842,10072,3.0,2014-2015,1204,compulsory-elective
4843,10072,3.0,2014-2015,1145,compulsory-elective
4844,10072,3.0,2014-2015,1081,compulsory-elective
4845,10072,3.0,2014-2015,1017,compulsory-elective
4846,10072,3.0,2014-2015,1295,elective
4847,10072,3.0,2014-2015,1267,elective
4848,10072,3.0,2014-2015,1219,elective
4849,10072,3.0,2014-2015,1091,elective
4850,10072,3.0,2014-2015,1043,elective
4851,10072,3.0,2014-2015,1041,elective
4852,10072,3.0,2015-2016,1160,compulsory
4853,10072,3.0,2015-2016,1297,compulsory-elective
4854,10072,3.0,2015-2016,1294,compulsory-elective
4855,10072,3.0,2015-2016,1279,compulsory-elective
4856,10072,3.0,2015-2016,1272,elective
4857,10072,3.0,2015-2016,1206,elective
4858,10072,3.0,2015-2016,1194,elective
4859,10072,3.0,2015-2016,1135,elective
4860,10072,3.0,2015-2016,1092,elective
4861,10072,3.0,2016-2017,1233,compulsory
4862,10072,3.0,2016-2017,1242,compulsory-elective
4863,10072,3.0,2016-2017,1082,compulsory-elective
4864,10072,3.0,2016-2017,1252,elective
4865,10072,3.0,2016-2017,1224,elective
4866,10072,3.0,2016-2017,1104,elective
4867,10072,3.0,2016-2017,1098,elective
4868,10072,3.0,2016-2017,1087,elective
4869,10072,3.0,2016-2017,1042,elective
4870,10072,3.0,2017-2018,1026,compulsory
4871,10072,3.0,2017-2018,1209,compulsory-elective
4872,10072,3.0,2017-2018,1201,compulsory-elective
4873,10072,3.0,2017-2018,1014,compulsory-elective
4874,10072,3.0,2017-2018,1266,elective
4875,10072,3.0,2017-2018,1103,elective
4876,10072,3.0,2017-2018,1073,elective
4877,10072,3.0,2017-2018,1037,elective
4878,10072,3.0,2018-2019,1109,compulsory
4879,10072,3.0,2018-2019,1195,compulsory-elective
4880,10072,3.0,2018-2019,1070,compulsory-elective
4881,10072,3.0,2018-2019,1101,elective
4882,10072,3.0,2018-2019,1085,elective
4883,10072,3.0,2018-2019,1057,elective
4884,10072,3.0,2018-2019,1024,elective
4885,10072,3.0,2019-2020,1101,compulsory
4886,10072,3.0,2019-2020,1297,compulsory-elective
4887,10072,3.0,2019-2020,1276,compulsory-elective
4888,10072,3.0,2019-2020,1203,compulsory-elective
4889,10072,3.0,2019-2020,1122,compulsory-elective
4890,10072,3.0,2019-2020,1248,elective
4891,10072,3.0,2019-2020,1180,elective
4892,10072,3.0,2019-2020,1177,elective
4893,10072,3.0,2019-2020,1164,elective
4894,10072,3.0,2019-2020,1129,elective
4895,10072,3.0,2019-2020,1094,elective
4896,10072,3.0,2020-2021,1180,compulsory
4897,10072,3.0,2020-2021,1101,compulsory-elective
4898,10072,3.0,2020-2021,1035,compulsory-elective
4899,10072,3.0,2020-2021,1032,compulsory-elective
4900,10072,3.0,2020-2021,1276,elective
4901,10072,3.0,2020-2021,1267,elective
4902,10072,3.0,2020-2021,1259,elective
4903,10072,3.0,2020-2021,1105,elective
4904,10072,3.0,2020-2021,1100,elective
4905,10072,3.0,2020-2021,1008,elective
4906,10072,3.0,2021-2022,1234,compulsory
4907,10072,3.0,2021-2022,1053,compulsory
4908,10072,3.0,2021-2022,1250,compulsory-elective
4909,10072,3.0,2021-2022,1222,compulsory-elective
4910,10072,3.0,2021-2022,1215,compulsory-elective
4911,10072,3.0,2021-2022,1211,compulsory-elective
4912,10072,3.0,2021-2022,1179,elective
4913,10072,3.0,2021-2022,1155,elective
4914,10072,3.0,2021-2022,1136,elective
4915,10072,3.0,2021-2022,1135,elective
4916,10072,3.0,2021-2022,1110,elective
4917,10072,3.0,2021-2022,1014,elective
4918,10072,3.0,2022-2023,1241,compulsory
4919,10072,3.0,2022-2023,1211,compulsory-elective
4920,10072,3.0,2022-2023,1071,compulsory-elective
4921,10072,3.0,2022-2023,1063,compulsory-elective
4922,10072,3.0,2022-2023,1266,elective
4923,10072,3.0,2022-2023,1249,elective
4924,10072,3.0,2022-2023,1225,elective
4925,10072,3.0,2022-2023,1208,elective
4926,10072,3.0,2022-2023,1115,elective
4927,10072,3.0,2023-2024,1109,compulsory
4928,10072,3.0,2023-2024,1218,compulsory-elective
4929,10072,3.0,2023-2024,1104,compulsory-elective
4930,10072,3.0,2023-2024,1084,compulsory-elective
